100,0.5130453,1.0062715,0.863435582822086
200,0.51659364,1.005352,0.8084848484848486
300,0.5138802,1.0024176,0.7582872928176796
400,0.51450634,1.0027015,0.7802335456475584
500,0.5147151,1.001506,0.7783006535947713
600,0.5159674,1.0014557,0.7614912280701754
700,0.5182634,0.9999888,0.7664756446991404
800,0.5153413,1.0000753,0.7013888888888888
900,0.51659364,0.9990177,0.6980609418282548
1000,0.5168023,1.000664,0.6976190476190476
1100,0.5174285,0.99829626,0.768370607028754
1200,0.51701105,1.0005476,0.7026378896882494
1300,0.5159674,0.99789596,0.7300884955752213
1400,0.51617616,1.0004251,0.7394343434343436
1500,0.5147151,0.99806356,0.7612903225806451
1600,0.51951575,0.9988114,0.7515060240963856
1700,0.5168023,0.9986542,0.7132289156626507
1800,0.5168023,0.9989848,0.7222632794457275
1900,0.51659364,0.99790645,0.6971830985915493
2000,0.51617616,0.9993475,0.749454926624738
2100,0.51659364,1.0002748,0.7233596837944665
2200,0.51617616,0.9980361,0.7015706806282722
2300,0.51617616,0.9973931,0.7477341389728097
2400,0.5163849,0.99955696,0.7388913525498891
2500,0.5163849,0.998388,0.6949140049140049
2600,0.5149238,1.0013,0.7260208333333333
2700,0.5168023,0.9981475,0.6811352657004831
2800,0.51847214,0.9974421,0.6979895561357702
2900,0.51617616,0.9986922,0.7174429223744292
3000,0.5199332,0.9970592,0.6761363636363636
3100,0.5168023,1.0004222,0.7106708595387841
3200,0.51763725,0.9971187,0.6773743016759777
3300,0.51617616,0.9986042,0.6965558194774347
3400,0.51617616,0.9983899,0.7110755148741419
3500,0.51701105,0.99942285,0.7110755148741419
3600,0.51429766,1.0006537,0.7059453302961275
3700,0.5163849,0.99923724,0.7256953642384106
3800,0.5186809,0.99690753,0.6979472140762464
3900,0.5186809,0.9973088,0.693029490616622
4000,0.517846,0.9972001,0.6818508287292817
4100,0.5174285,0.99757457,0.7184938271604938
4200,0.5163849,0.9982085,0.7072517321016166
4300,0.5159674,0.99887395,0.7294222222222222
4400,0.51659364,0.99764127,0.6996021220159151
4500,0.51701105,0.9983355,0.6862244897959183
4600,0.51847214,0.9969038,0.6875
4700,0.51617616,0.9990264,0.7302844638949672
4800,0.52014196,0.9967384,0.6704225352112676
4900,0.5168023,0.9980117,0.6961574074074074
5000,0.5190983,0.9969414,0.7329376854599406
5100,0.5172198,0.99679536,0.6898550724637681
5200,0.51617616,0.9988029,0.7394222222222222
5300,0.5182634,0.99796486,0.690981308411215
5400,0.5174285,0.99698305,0.6574585635359116
5500,0.5172198,0.9969121,0.68
5600,0.5174285,0.9967364,0.7
5700,0.51617616,0.99773735,0.6903373493975904
5800,0.519307,0.9966224,0.672316384180791
5900,0.51617616,0.99742806,0.685064935064935
6000,0.5168023,0.998217,0.6794939759036145
6100,0.51951575,0.9968159,0.6743243243243243
6200,0.51659364,0.9973721,0.6950904392764858
6300,0.51659364,0.9999261,0.7223809523809523
6400,0.5159674,0.9982325,0.6939130434782609
6500,0.51701105,0.9986968,0.7023853211009174
6600,0.5163849,0.997955,0.6762350119904077
6700,0.5163849,0.99742395,0.7211796246648794
6800,0.51617616,0.9980264,0.6832318501170961
6900,0.5186809,0.99662554,0.7153392330383481
7000,0.5172198,0.99706554,0.7121212121212122
7100,0.51701105,0.9975577,0.7138235294117647
7200,0.5205594,0.99674857,0.7146739130434783
7300,0.51951575,0.9964421,0.695906432748538
7400,0.51659364,0.99871993,0.7311529411764706
7500,0.51617616,0.99731106,0.714769647696477
7600,0.5199332,0.996236,0.7345679012345679
7700,0.52014196,0.99648035,0.7
7800,0.5188896,0.99751455,0.7266339066339067
7900,0.5186809,0.99685484,0.709005376344086
8000,0.52014196,0.9972446,0.7442199488491049
8100,0.5163849,0.9977695,0.7065139949109414
8200,0.51763725,0.9967793,0.7140883977900553
8300,0.52035064,0.99742407,0.7256608478802993
8400,0.51805466,0.9976279,0.7178155339805825
8500,0.5188896,0.99627835,0.74375
8600,0.52014196,0.99658304,0.7265193370165746
8700,0.5163849,0.9973187,0.7109164420485176
8800,0.51701105,0.99759305,0.7138235294117647
8900,0.52097684,0.99718744,0.7220595533498759
9000,0.5172198,0.9973574,0.7230512820512821
9100,0.5159674,0.99727076,0.7121212121212122
9200,0.5197245,0.9964596,0.7153392330383481
9300,0.5205594,0.99674094,0.7244715447154471
9400,0.5168023,0.998304,0.7343884892086331
9500,0.5172198,0.9967606,0.7160664819944599
9600,0.5159674,0.9994296,0.7188279301745636
9700,0.51701105,0.99793875,0.7005208333333334
9800,0.5182634,0.9965657,0.6940509915014165
9900,0.52014196,0.9963673,0.7147147147147147
10000,0.5199332,0.9965341,0.6938775510204082
10100,0.52097684,0.9965203,0.7067988668555241
10200,0.51617616,0.997607,0.7041884816753927
10300,0.5168023,0.99708396,0.7167119565217391
10400,0.51951575,0.9968362,0.7162258953168045
10500,0.5168023,0.99710315,0.7160664819944599
10600,0.5174285,0.99723166,0.6987012987012987
10700,0.51951575,0.99645555,0.6928571428571428
10800,0.51847214,0.9975454,0.7177565632458234
10900,0.5199332,0.99698186,0.7404325699745548
11000,0.51763725,0.9966185,0.7281690140845071
11100,0.5197245,0.99688107,0.7558181818181818
11200,0.52097684,0.9965437,0.7032193732193732
11300,0.51951575,0.9966939,0.7382065217391304
11400,0.52014196,0.9966109,0.7265193370165746
11500,0.5188896,0.9967438,0.7519839142091153
11600,0.51847214,0.99629086,0.7531055900621118
11700,0.5207681,0.99661547,0.7344230769230768
11800,0.51659364,0.99814606,0.7041884816753927
11900,0.5163849,0.9966551,0.6938775510204082
12000,0.51659364,0.9976491,0.7060367454068242
12100,0.51701105,0.9970059,0.7289972899728997
12200,0.5188896,0.9967563,0.7345092838196285
12300,0.51701105,0.9975747,0.7086131386861314
12400,0.5172198,0.99698734,0.7231182795698925
12500,0.5190983,0.9968151,0.7580592991913747
12600,0.51555,0.99741215,0.7192513368983957
12700,0.52014196,0.99718446,0.7292982456140351
12800,0.51555,0.9969955,0.7254335260115607
12900,0.51701105,0.99872714,0.7398571428571429
13000,0.5174285,0.9975369,0.723080684596577
13100,0.51951575,0.9967147,0.7619733333333334
13200,0.51617616,0.9977112,0.706256157635468
13300,0.51951575,0.99628323,0.7391304347826086
13400,0.51617616,0.997813,0.7138313253012049
13500,0.52014196,0.9963869,0.7168674698795181
13600,0.519307,0.9965967,0.7176966292134831
13700,0.5190983,0.9964923,0.706997084548105
13800,0.5159674,0.9980535,0.732463768115942
13900,0.51701105,0.9972937,0.7402842377260982
14000,0.517846,0.99743956,0.7284236453201971
14100,0.51701105,0.99699664,0.7539210526315789
14200,0.51805466,0.9972137,0.7461282051282051
14300,0.51659364,0.99691385,0.726049723756906
14400,0.5174285,0.99751925,0.7248529411764706
14500,0.51617616,0.9976789,0.7226799007444169
14600,0.51659364,0.99811864,0.6987012987012987
14700,0.52035064,0.9965156,0.7891373801916933
14800,0.51805466,0.99733394,0.7375062344139651
14900,0.51847214,0.99671596,0.7364462809917355
15000,0.5172198,0.99799335,0.7097625329815304
15100,0.52014196,0.9968397,0.7579310344827587
15200,0.517846,0.9966561,0.7322946175637394
15300,0.517846,0.9965418,0.6898550724637681
15400,0.51847214,0.99620515,0.7674050632911392
15500,0.51805466,0.9971292,0.7383762886597939
15600,0.5172198,0.9970972,0.757910052910053
15700,0.5159674,0.99772024,0.7230512820512821
15800,0.51701105,0.9971071,0.7401312335958006
15900,0.517846,0.99720156,0.7252911392405064
16000,0.5157587,0.9973972,0.727027027027027
16100,0.51805466,0.9968343,0.7400554016620497
16200,0.51847214,0.99702954,0.7639733333333334
16300,0.51805466,0.99700445,0.7599204244031831
16400,0.51847214,0.9968947,0.7519786096256684
16500,0.52035064,0.9963767,0.7132352941176471
16600,0.5168023,0.9974851,0.7252911392405064
16700,0.5157587,0.997413,0.7384574468085106
16800,0.5172198,0.9975755,0.7248529411764706
16900,0.5163849,0.9983428,0.7541037735849057
17000,0.5207681,0.99672586,0.7242061281337048
17100,0.517846,0.99734944,0.7442199488491049
17200,0.51659364,0.9970376,0.7705205479452055
17300,0.5190983,0.9967065,0.739584487534626
17400,0.5197245,0.9969293,0.7743631436314363
17500,0.5186809,0.9967933,0.7201939058171746
17600,0.5188896,0.99659896,0.7327405247813411
17700,0.51659364,0.99703455,0.732116991643454
17800,0.52014196,0.9966551,0.7298850574712644
17900,0.5205594,0.9966847,0.7276901408450703
18000,0.5159674,0.9977283,0.726284289276808
18100,0.5157587,0.99717295,0.7160664819944599
18200,0.51847214,0.9968531,0.7360623229461756
18300,0.51617616,0.99764675,0.7449370277078086
18400,0.51847214,0.996459,0.7623456790123457
18500,0.51701105,0.99798274,0.7299248120300752
18600,0.5211856,0.9968091,0.7242061281337048
18700,0.51847214,0.9963829,0.774294670846395
18800,0.5211856,0.99679893,0.7541160220994475
18900,0.51763725,0.99672645,0.7195845697329377
19000,0.5186809,0.99666154,0.7284927536231883
19100,0.5199332,0.99697745,0.770188679245283
19200,0.51617616,0.99730074,0.7387297297297297
19300,0.51951575,0.9966609,0.7180232558139535
19400,0.51847214,0.9975538,0.7249122807017544
19500,0.5182634,0.99681306,0.7428285714285715
19600,0.5159674,0.9975333,0.7657631578947368
19700,0.5207681,0.9966973,0.730610465116279
19800,0.51617616,0.99811953,0.7177171215880893
19900,0.5168023,0.99898136,0.7198029556650246
20000,0.517846,0.9967988,0.7023809523809523
